Topic,TrecID,UUID,target_hostname,Score
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0611wb-27-03931,84fc84a6-e967-590a-8092-40ae0bc2e3c8,www.sacredearth.com,230.69188
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0610wb-18-26160,32a808cd-77bc-5721-97be-6afd7a18a439,www.sacredearth.com,222.83583
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0700wb-50-28949,ffb309d3-c336-580d-95ca-9e7e34a993bb,www.sacredearth.com,211.02548
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0701wb-87-15112,bbbb4e18-f109-52d9-bb14-6fc61c75bcbe,www.sacredearth.com,198.40782
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0610wb-07-13599,6df82e26-f90f-5702-ba17-bfa4a3c98824,www.sacredearth.com,188.81635
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1900tw-65-17824,9e55de00-6eed-50f0-b420-5cb1766e203a,www.huffingtonpost.com,246.4703
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1900tw-65-17822,3da08a48-85e0-5563-ad9c-c97b373c55a3,www.huffingtonpost.com,246.33661
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1900tw-65-17823,d334d68e-5b11-5206-9522-5ff0a7a40517,www.huffingtonpost.com,246.19774
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0000wb-19-00844,b25968b6-c1ad-5a4b-8da8-27c452351c91,herbcraft.org,245.8152
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1806wb-38-04802,51408854-6d25-5d8e-94eb-46f9b4a21542,www.wisdomofhealing.com,243.2955
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0210wb-66-23722,3c988c67-7041-526e-9af3-b2a18cdebd9f,www.reflexology.ie,243.20059
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0302wb-68-00928,b24c830c-eada-56a9-ba6a-578283a58357,www.thewayup.com,235.82782
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1408wb-70-25459,78e736a4-96e2-575c-8e6a-e02b022ef7c5,nottingham.academia.edu,228.15771
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0112wb-39-22751,7fd8eb3d-f6cb-5e29-b076-5c99b27e8904,www.herbworld.com,223.15277
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1801wb-75-25907,92c62194-ef00-560c-a66c-ceca378b848c,dcscience.net,217.57523
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0007wb-07-02313,55adc650-6891-56a8-b531-67ab3a603c31,library.wichita.edu,217.29611
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0012wb-57-17621,d4165453-a0e0-518c-91a2-ac341d0d81c8,www.bbsradio.com,211.84499
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0611wb-16-11672,15023268-a50a-50b8-a1da-a85ab7500c42,www.rvita.com,205.00056
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1904wb-83-18485,193f4529-12e1-5453-a3d0-2d4868506b3b,www.azholisticchamber.com,203.2927
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0211wb-06-17550,b6280a9e-0f95-50e8-b1ab-efbbefd3dc51,www.shirleys-wellness-cafe.com,201.35347
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1904wb-82-17201,63e75fd3-7922-536b-ba7d-ee8d7eaee814,paganpages.org,200.67896
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0818wb-58-32840,5f567a3c-df97-5813-9bd5-ada7bc57e57f,www.is.wayne.edu,199.6776
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0206wb-44-20911,f4f956c6-429a-589d-b374-e05f6566a651,www.nativeremedies.com,197.41779
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0609wb-83-26182,36083b2d-740e-56f8-85bc-5c3372dd2fe4,www.sea.agr.gc.ca,196.8432
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0103wb-16-30176,3ed0092d-250c-5479-a361-aa186da327ae,www.ats.agr.gc.ca,196.70894
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0103wb-66-01231,5456a9a5-5fc2-566a-936b-36afaa240b9d,www.ats-sea.agr.gc.ca,196.64041
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1012wb-26-24999,eb06c1e2-0738-5235-b27f-fc6c034f4727,www.egreenway.com,191.98236
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1806wb-16-28739,9913b133-bd9d-5b09-8ab8-338a8b8e9013,www.therionmagnetics.com,191.92912
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1607wb-27-09087,b0818597-1c3f-5b3f-ae2a-1c839164de1f,www.kamalaya.com,191.92804
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1216wb-96-20974,d4e76ac4-b984-5f2d-8fce-72fb11fb2c1a,www.wisewomantradition.com,191.33803
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0205wb-94-02993,13ed5f62-c0f7-5583-8835-5381e95efe04,www.mind-energy.net,187.80835
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1217wb-39-12852,afd81863-aa2c-58a0-8f71-dc819ba4fcd9,www.bioregionalanimism.com,184.92604
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1218wb-03-16433,fb09b4ef-030e-5e55-86ab-a2bedadc4025,www.bioregionalanimism.com,184.91193
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0304wb-73-07721,18f353de-10b1-5a96-86f4-a00d96959cbf,www.yourownhealthandfitness.org,181.99297
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0712wb-12-17826,0a64e7bd-f429-56ca-93af-722487869747,www.yourownhealthandfitness.org,181.6085
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0712wb-58-04893,17eb3160-6e21-526c-8c71-eb735f965330,www.yourownhealthandfitness.org,181.59467
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0710wb-29-20377,737dacdd-d69c-54dd-89e4-f3700db24f44,www.yourownhealthandfitness.org,181.38637
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-0305wb-29-06453,56abaa10-2345-586e-83fc-ea00265b9ac2,www.yourownhealthandfitness.org,180.99297
prefer chinese medicine western medicine  medicinal music medical practice,clueweb12-1806wb-63-05666,69e354c0-9041-5951-a3e5-6eb1c0ad6a24,www.richardgrossinger.com,180.41046
prefer cat dog   vomit frankfurter domestic true,clueweb12-0005wb-59-00298,82af5b69-97e8-51e8-9b32-4b8587a99b8a,barfblog.foodsafety.ksu.edu,28.560644
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1009wb-56-27793,00e5a091-0160-53d9-9ded-7de1e5407f5f,www.t55.net,414.77426
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1009wb-60-15934,03d63f19-5e50-587a-b617-c46c5e7fa37d,www.t55.net,414.6412
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1406wb-83-17114,76125e73-45be-5a48-930e-cf9060a63452,constructionhomebuilding.com,310.38046
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0307wb-52-09257,ac125703-1229-5848-ba59-c7a50b770c54,home.gwi.net,235.74222
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1209wb-16-19472,63ba9ef5-6732-5a58-9c59-8f06fa6712fd,home.istar.ca,234.75946
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0809wb-36-20991,7d5b2bf3-53f7-5c4d-98cc-465d98a62892,www.law.wisc.edu,226.31169
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1912wb-53-12798,d461fd9a-1796-56b6-8ecc-8fdb252cae4d,www.harrold.org,197.04639
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0204wb-53-28556,9d0d5ccb-db14-503e-bd40-6ddb6585d48e,www.marion.lib.in.us,185.45358
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0207wb-50-25664,2f1820d2-9140-5f27-8e76-c6bfd83b24dd,www.newsflashr.com,177.3975
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1600tw-09-02948,a17d7c1b-6ccc-5f43-9ba7-4379381583bf,www.businessweek.com,164.60095
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1515wb-11-21992,48a47922-f87d-5727-b1a7-48c70ca60026,www.securshred.com,128.88379
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1813wb-65-17425,9e872412-5c0e-5b39-95b7-3d1e229ad670,axiom.missionhockey.com,124.82707
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1010wb-97-10453,a3974c2a-1a7e-52ac-81ea-43de1b7c286d,texasoutdoorsmedia.com,117.40772
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1010wb-30-02317,40edfb4f-81a5-56e8-bd53-b5260cfa6e38,texasoutdoorsmedia.com,112.74672
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1011wb-46-22434,5f250aa3-b9ba-56e5-801b-ddc28d1f61c0,texasoutdoorsmedia.com,102.82429
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0309wb-50-06457,ae8e3856-b643-5a3c-97cb-6509f1da4536,library.mhc.edu,113.70206
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1804wb-51-22066,c439d3ed-a06d-5794-9296-0698fc66e0b5,www.library.mhc.edu,113.68874
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1507wb-65-13306,51574b8a-20ec-5eff-921b-8fc5bd51aa97,www.helpfularticles.ca,113.49538
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0401wb-70-27072,d6e917b8-e5db-5619-8130-6e186072c1a5,http-server.carleton.ca,108.39358
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0702wb-57-24893,bf33062e-f72c-5e54-86b1-e8c1fcd0ea6c,www.tokyopc.org,104.63683
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0303wb-62-11995,4bafc6d0-e93f-5b63-b3c3-5ca3e0542356,www.tokyopc.org,104.52356
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0109wb-25-32314,2ed21ccc-1a30-55ef-85d2-87b2af131828,www.earlham.edu,103.36333
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0509wb-75-14032,e3f3b6f7-261c-5cfc-bc25-d5f481140438,www.lib.lsu.edu,98.72619
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0000tw-45-11368,593795b5-4c59-59af-b8b7-d047f34c934d,blog.evanbeckonline.com,98.03062
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0610wb-32-14914,bf0b9540-675c-5a69-b7d3-29b8be3c2856,www.string-or-nothing.com,96.39734
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0308wb-02-14108,c4224de0-8097-5cfb-9f96-d448e848a9f6,amfed.org,92.2831
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1713wb-58-05513,45043a0b-c76a-5c51-b2a3-a8df1ee9d6fc,myfiggy.com,88.70257
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1715wb-54-27182,a46215b9-7291-5e78-b04b-12b894d22793,myfiggy.com,82.47962
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1713wb-81-15918,d97d07d9-a807-512f-90b8-79d867d2350c,myfiggy.com,77.3723
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0710wb-29-15106,6a89c422-c599-55f2-a3c6-1bd669000280,blogs.skype.com,88.26518
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1813wb-35-20345,8fd3a5e9-4b92-5258-a186-a44056ef0496,tecno.elespectador.com,87.34386
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1811wb-63-14362,65a15772-6d4e-51f3-9f42-132dfff4ddf5,tecno.elespectador.com,82.66028
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0809wb-07-12779,c8001ec2-cf81-5a5a-80fd-a9659cb0f2d1,techdailydose.nationaljournal.com,86.29897
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0706wb-55-21096,2530b22e-87c7-51d4-854b-39e2a51ec385,www.teenville.tv,85.99051
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0600tw-27-18670,7b0f5a75-9b54-5c39-9172-973acd5aa1ca,maranatharomania.net,84.239075
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0203wb-85-26005,3c5f06d2-5c79-5602-83cc-08b2b4b9bca5,www.martindalecenter.com,83.16033
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0912wb-75-06449,137b0f7b-bdb4-569f-8156-409b633dbc0e,www.igcaucus.org,80.73274
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0808wb-05-13976,9f0495a7-00e7-53f7-9f27-b6a455ee6c61,ukwebfocus.wordpress.com,78.75227
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0809wb-09-08142,561392f4-6a80-5310-b2eb-a359d3799d97,answers.monster.co.uk,73.99562
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0815wb-01-09317,f4f5bd56-ec98-5f4a-bd56-3a57bc9b7485,answers.monster.co.uk,64.77425
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0806wb-72-16260,05713d9f-0505-555e-ae5d-29cc0db239bc,www.windley.com,72.49741
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0204wb-28-28498,944208e7-38f1-5a8c-9d7e-e5353e585b89,www.gss.co.uk,68.4327
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1602wb-38-22656,1f235257-876b-57a8-9035-1db5ca1baf44,www.blackhat.com,64.61983
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0000wb-61-19667,c09d18ae-62f4-5d7f-9f1e-0b4676fea3c1,blackhat.com,64.6109
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0902wb-69-14997,1ba0be4a-b5b1-57bc-a9da-23d686b6d5f1,www.angelamaiers.com,62.71318
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0816wb-31-15682,7bf061d9-60e5-580c-adc3-faa617992264,www.angelamaiers.com,55.478733
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0816wb-80-12387,b081b4b4-ff6a-5688-a8c9-db288ac9ea58,www.angelamaiers.com,45.60406
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0402wb-55-15794,0c54ef20-0812-55be-896f-5c792d96ede1,mamamusings.net,61.13456
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1807wb-06-09403,8ccb4bbc-e6a3-5cc9-94f8-eb48aa499bed,aphasiacorner.com,56.927555
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1508wb-53-20654,39dde33d-605d-56ef-ba3b-bb00fc991630,www.canimmigratecanada.com,56.726025
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0311wb-94-28278,6cb61367-e3c1-5570-8d2b-04f1632eaade,monroi.com,56.67242
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0012wb-69-26415,b710cbf6-2731-5bbc-82f1-3cbfcc7811a7,monroi.com,49.81347
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0605wb-81-14879,2005a40a-8e09-5e0f-804e-1e4e6d8ebb4f,www.iitbombay.org,53.840034
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0204wb-04-02448,695a2b01-9f4b-5471-bf7f-c7689fd55ea6,www.iitbombay.org,53.837353
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1902wb-08-30002,8e7db57f-5402-5318-befa-635606fffc2e,iitbombay.org,53.82225
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0212wb-13-06937,3cd67e65-4cde-53a3-bc83-65989293a1f9,www.tampagov.net,53.688023
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0203wb-59-11944,23dd4537-5f15-56d0-b94a-1cdf60faf8ba,www.hdforindies.com,51.424416
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0200wb-98-28968,7170a45a-b36a-5b04-821c-5c1d1b01fd31,www.hdforindies.com,42.899063
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0411wb-47-21480,49272958-7b8e-56d7-ab17-5fd25e18a42e,www.jerrypournelle.com,51.294254
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0005wb-71-33809,727e307f-48f6-5237-b52d-5d591b8b2500,jerrypournelle.com,51.273865
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0808wb-48-12604,1fdaa2b5-dcf6-5f6d-a69b-4f1544008888,www.kerchoonz.com,50.121647
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1002wb-77-21926,4e6dbbdc-d495-5ef9-9212-2c17cd465098,bluecollarmtb.com,46.616093
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1305wb-97-12932,d739e0b1-a41e-5a29-bdc6-820d58c60020,manoftoday.wordpress.com,45.58546
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1409wb-59-18246,700073e3-b648-5976-8b4e-a596e7c98ee7,xml.coverpages.org,39.9995
 Google search Yahoo search  lookup look seek hunting research,clueweb12-1109wb-80-28225,0c91274f-df8d-5888-ba4c-35082a226cfc,igf-online.net,30.719942
 Google search Yahoo search  lookup look seek hunting research,clueweb12-0805wb-69-10830,99fc398c-a9a7-55ea-abf1-9ada32047377,www.israpundit.com,29.922499
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0911wb-22-17705,ac919ace-d7ab-52bc-8f08-d15fff98d325,www.net-security.org,1835.8811
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0109wb-37-02519,063e03e6-f33a-5b49-acbe-95e0194360eb,www.domainit.com,1355.3461
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0104wb-02-02568,76267498-68b2-5aad-a513-913e30a39cd2,www.domainit.com,1355.2667
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0205wb-83-28225,a9f1bdd0-1e44-5e47-ade1-cc005d9dd34d,www.mindlink.org,1278.5818
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0202wb-28-12196,384dab6f-8b04-5ab8-b088-153379a87ff3,www.massmailsoftware.com,1243.9744
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1019wb-30-30328,5597086b-9406-508d-b185-05401a95b9f2,www.amailsender.com,1230.9559
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1005wb-27-10745,b5522438-9a52-59e6-8eb8-9c8042b46403,dhark.com,1218.4346
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1006wb-25-09288,ad764ead-9d39-5989-9527-6b591786066a,dhark.com,1218.3234
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1005wb-27-10746,d11205b5-c9bc-55b7-b962-326266a36578,dhark.com,727.83264
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1004wb-88-12144,b340d6d3-ae44-524e-a3fd-d159397d21f2,dhark.com,555.15356
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1702wb-93-06200,234e55ff-c92d-5b83-879b-93eac06a8013,www.thesafetylibrary.com,1200.9167
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0602wb-25-02915,ca99c31a-4ada-53f3-a1f9-ef0dbf151e05,www.thehrlibrary.com,1200.1808
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1200tw-56-09909,9673c603-b41c-59f3-ad45-0701aa699a96,insideinternetsecurity.wordpress.com,1181.0089
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0911wb-78-28096,1623386f-49f2-5cb6-8e62-7dab85bc1183,www.euromed.net,1169.0858
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1802wb-39-15315,b03da8a8-1ac7-54fd-9935-1c922e78671b,art.wallyzone.com,1116.0251
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1801wb-21-03362,82a41bbb-bb77-5744-9ad3-9bfd82c3bb44,art.wallyzone.com,1115.6619
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0105wb-61-08878,33ab43de-a038-5a51-82a1-a48ce2e34314,www.clarendononline.com,1101.1837
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1101tw-12-07502,e77c50c5-f3e8-5ffb-b0fb-a6308024aa51,en.wikipedia.org,1098.8356
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0908wb-89-29635,e923d45a-c5cd-5c24-b4ad-8a851ac5161d,mprofaca.cro.net,1078.3867
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0901wb-25-06630,0334434b-a51b-57bd-974d-8127c8927a8a,mprofaca.cro.net,876.8368
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0400tw-04-11089,0706cd0c-6f5d-52c2-ad20-98f0f9a71621,mprofaca.cro.net,718.2525
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1811wb-87-33860,14bfa37e-7176-526f-a6a5-4e55693eda55,www.mprofaca.cro.net,1075.3268
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1011wb-56-17270,14ced6fb-394f-503e-9868-106f34937788,jackyan.com,1047.4857
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1610wb-87-23810,82da1c5b-e824-5bbd-bf99-a91f0009bb37,xliff-tools.freedesktop.org,1047.2188
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0714wb-09-05555,fcb56f3f-4975-5072-8c4e-cb6176d364c2,it.slashdot.org,1018.87354
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0204wb-26-23388,c259f3e5-b543-5099-bda2-f3187d71c240,www.itpro.co.uk,1017.96606
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0504wb-91-04515,fc6c5fcc-893a-5d0d-8c21-0efa988b56e2,www.lrb.co.uk,1011.48016
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1608wb-72-03504,10ba5502-5696-54c9-81c8-48d7bb7a8e28,www.historyofinformation.com,781.26306
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1300tw-72-20121,a5cec57e-4347-5d61-84ba-1602816c73b2,nakedsecurity.sophos.com,750.2243
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1300tw-80-14459,af058aa0-6998-53f5-aa82-0822bb7c5c69,nakedsecurity.sophos.com,749.63354
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0713wb-68-11624,b9ad5218-3090-56da-ac32-b7ba61d13eb9,ajaxoct08.sys-con.com,749.6893
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0107wb-17-16678,c6af9fbd-fb8f-56ad-8d0f-c5c7c3a43bb7,www.fred.net,727.6837
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0504wb-71-25687,a1d4c18d-0a58-52f5-9aac-29aeb4e20400,www.fred.net,581.343
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1705wb-91-14529,f5fa7f19-ab62-51d2-93dd-6769c726bd95,www.pickaweb.co.uk,724.7475
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0608wb-94-08821,7cc23787-e652-5a58-a835-538a10eaeb67,www.pickaweb.co.uk,681.5005
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0111wb-28-19410,2ff9d503-c9ff-5833-a5e0-f120f1b52ed5,www.dramba.com,693.71985
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1305wb-36-26736,986a3ed2-31b8-5b71-badd-4cd2e20d8949,blog.pixelmill.com,668.6442
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0609wb-92-03938,0cd64f2d-9a44-50ef-b949-f3c27bb97480,www.networkworld.com,663.23834
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0409wb-89-31516,3a82cf08-37b9-529a-ba61-8211498c5138,www.360psg.com,643.0102
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1305wb-49-13616,404af2e9-63b2-52aa-9d05-88ace6e24446,www.360psg.com,573.94763
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1710wb-64-12253,1613836d-1af1-5d41-a067-d2686feee221,plesstv.blogs.com,641.7257
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0310wb-52-29678,e5e024ee-2011-51ff-9509-a5d8daed069b,linuxserver.searchenterpriselinux.com,630.075
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1801wb-58-16528,f15e038b-fb88-5298-ad5a-76567733dce6,ejw.i8.com,624.7726
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0206wb-22-22163,f7913bfe-29c7-5d3f-af26-49f14f218b27,www.justmeans.com,533.8762
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1813wb-06-29402,d121bbca-c399-50e7-b5ff-2419df539903,www.loudmountain.com.au,514.39703
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-1105wb-88-12617,34870d6c-92e7-54f7-9cd6-780409d7970e,www.gscnc.org,470.60068
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-70-13477,04699fdb-7fc7-5b54-99bd-d6026e17e7d3,www.chromaticsites.com,464.70334
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24126,aaf3380a-33a9-528b-ae7a-0a6ed75e9e88,www.chromaticsites.com,464.58945
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24139,5be3c000-e67e-5573-aec3-9f1a04c31772,www.chromaticsites.com,464.55405
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24131,279e9efc-6fec-5ef5-8c17-6f5c85e53b5c,www.chromaticsites.com,464.5253
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13601,980a3462-cf38-575f-9f75-5d4ac079f255,www.chromaticsites.com,462.68723
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13611,0ac7f92c-5375-5a29-be95-994eaa16aa42,www.chromaticsites.com,462.66943
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18133,df8902ea-5d14-5487-87a3-bb9bb42af17c,www.chromaticsites.com,462.65823
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24129,3beaac48-f4c9-52cd-a5bf-4ce69013f3a2,www.chromaticsites.com,462.63934
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18140,5f032ec4-3936-54c3-a4ee-15a763535065,www.chromaticsites.com,462.63934
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13600,21290c85-9aba-588a-a4b7-64172fb0335b,www.chromaticsites.com,462.63934
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17058,54f8b223-4e27-533d-87fc-2c37d6b5c35a,www.chromaticsites.com,462.62332
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18142,18ee4f95-a0f7-5ade-92ec-78e57dc7e73e,www.chromaticsites.com,462.62146
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-92-13599,cbdf24bf-d124-57b3-aa0d-7bf46b17a505,www.chromaticsites.com,462.62067
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-61-17045,47c06f6d-b9ca-5e81-a726-d67a8bcd3d21,www.chromaticsites.com,462.62067
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-47-24132,824f364a-86e3-57bb-a99d-8572fca7cdb8,www.chromaticsites.com,462.5727
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0903wb-19-09984,05217aec-93cd-511d-9f06-38fb15d6836f,www.chromaticsites.com,462.5727
browser  Internet Explorer Firefox  cyberspace internet net web,clueweb12-0904wb-31-18141,3fe33dec-9680-5078-89fd-a344903091c8,www.chromaticsites.com,462.5727
